date,airport,inbound_flights,inbound_avg_arr_delay
2020-10-16,ANC,34,-0.08823529411764706
2020-10-17,ANC,31,-0.22580645161290322
2020-10-18,ANC,27,2.925925925925926
2020-10-19,ANC,29,9.344827586206897
2020-10-20,ANC,27,-1.2962962962962963
2020-10-21,ANC,29,4.724137931034483
2020-10-22,ANC,29,7.827586206896552
2020-10-23,ANC,29,6.379310344827586
2020-10-24,ANC,26,4.153846153846154
2020-10-25,ANC,26,1.9230769230769231
2020-10-26,ANC,30,-1.7
2020-10-27,ANC,27,-3.185185185185185
2020-10-28,ANC,30,1.6333333333333333
2020-10-29,ANC,28,-3.857142857142857
2020-10-30,ANC,28,4.785714285714286
2020-10-31,ANC,23,23.695652173913043
2020-11-01,ANC,26,-7.115384615384615
2020-11-02,ANC,30,4.633333333333334
2020-11-03,ANC,25,-11.44
2020-11-04,ANC,29,-1.5862068965517242
2020-11-05,ANC,26,2.1538461538461537
2020-11-06,ANC,29,25.75862068965517
2020-11-07,ANC,28,15.678571428571429
2020-11-08,ANC,25,8.36
2020-11-09,ANC,30,12.966666666666667
2020-11-10,ANC,26,-4.0
2020-11-11,ANC,29,-11.413793103448276
2020-11-12,ANC,29,-6.793103448275862
2020-11-13,ANC,29,-7.241379310344827
2020-11-14,ANC,26,2.1153846153846154
2020-11-15,ANC,27,-3.111111111111111
2020-11-16,ANC,30,-4.933333333333334
2020-11-17,ANC,26,-8.461538461538462
2020-11-18,ANC,30,-10.4
2020-11-19,ANC,27,-4.7407407407407405
2020-11-20,ANC,31,4.354838709677419
2020-11-21,ANC,33,-0.6666666666666666
2020-11-22,ANC,27,13.185185185185185
2020-11-23,ANC,32,20.0
2020-11-24,ANC,31,7.774193548387097
2020-11-25,ANC,30,1.3
2020-11-26,ANC,18,-11.555555555555555
2020-11-27,ANC,26,-5.653846153846154
2020-11-28,ANC,30,-5.566666666666666
2020-11-29,ANC,29,-5.551724137931035
2020-11-30,ANC,32,19.84375
2020-12-01,ANC,27,-3.2222222222222223
2020-12-02,ANC,28,-3.8214285714285716
2020-12-03,ANC,31,-15.387096774193548
2020-12-04,ANC,29,-2.206896551724138
2020-12-05,ANC,30,-17.1
2020-12-06,ANC,26,-6.1923076923076925
2020-12-07,ANC,29,-4.862068965517241
2020-12-08,ANC,29,-7.344827586206897
2020-12-09,ANC,30,-11.166666666666666
2020-12-10,ANC,31,-6.225806451612903
2020-12-11,ANC,31,8.903225806451612
2020-12-12,ANC,29,-3.1379310344827585
2020-12-13,ANC,28,-18.321428571428573
2020-12-14,ANC,31,-7.096774193548387
2020-12-15,ANC,28,-2.642857142857143
2020-12-16,ANC,30,13.166666666666666
2020-12-17,ANC,27,4.0
2020-12-18,ANC,32,-1.40625
2020-12-19,ANC,32,17.65625
2020-12-20,ANC,28,14.178571428571429
2020-12-21,ANC,31,23.032258064516128
2020-12-22,ANC,28,8.25
2020-12-23,ANC,30,-4.0
2020-12-24,ANC,22,-3.409090909090909
2020-12-25,ANC,20,-21.25
2020-12-26,ANC,30,-1.3
2020-12-27,ANC,27,-9.88888888888889
2020-12-28,ANC,32,-3.96875
2020-12-29,ANC,29,-4.310344827586207
2020-12-30,ANC,31,-3.935483870967742
2020-12-31,ANC,24,-7.833333333333333
2021-01-01,ANC,30,-10.533333333333333
2021-01-02,ANC,36,8.38888888888889
2021-01-03,ANC,34,-0.6176470588235294
2021-01-04,ANC,39,-9.820512820512821
2021-01-05,ANC,37,-10.0
2021-01-06,ANC,36,-11.13888888888889
2021-01-07,ANC,35,-5.0
2021-01-08,ANC,38,-8.421052631578947
2021-01-09,ANC,33,-14.727272727272727
2021-01-10,ANC,34,-15.911764705882353
2021-01-11,ANC,36,-13.555555555555555
2021-01-12,ANC,35,-11.857142857142858
2021-01-13,ANC,36,1.5555555555555556
2021-01-14,ANC,36,-10.63888888888889
2021-01-15,ANC,37,-4.8108108108108105
2021-01-16,ANC,32,-8.8125
2021-01-17,ANC,33,-6.96969696969697
2021-01-18,ANC,34,-4.676470588235294
2021-01-19,ANC,35,-1.6285714285714286
2021-01-20,ANC,35,-11.228571428571428
2021-01-21,ANC,36,-9.88888888888889
2021-01-22,ANC,37,-11.0
2021-01-23,ANC,33,16.757575757575758
2021-01-24,ANC,34,-7.147058823529412
2021-01-25,ANC,36,-10.444444444444445
2021-01-26,ANC,34,-5.9411764705882355
2021-01-27,ANC,36,1.8611111111111112
2021-01-28,ANC,35,-6.0285714285714285
2021-01-29,ANC,38,-16.710526315789473
2021-01-30,ANC,33,-6.090909090909091
2021-01-31,ANC,35,-6.485714285714286
2021-02-01,ANC,35,-7.171428571428572
2021-02-02,ANC,35,5.085714285714285
2021-02-03,ANC,36,27.25
2021-02-04,ANC,34,13.264705882352942
2021-02-05,ANC,38,9.605263157894736
2021-02-06,ANC,32,15.84375
2021-02-07,ANC,33,0.7575757575757576
2021-02-08,ANC,36,-1.7222222222222223
2021-02-09,ANC,35,6.0285714285714285
2021-02-10,ANC,36,-2.1666666666666665
2021-02-11,ANC,37,-2.4594594594594597
2021-02-12,ANC,38,-0.5
2021-02-13,ANC,24,48.125
2021-02-14,ANC,33,25.060606060606062
2021-02-15,ANC,41,3.8292682926829267
2021-02-16,ANC,40,8.175
2021-02-17,ANC,39,2.58974358974359
2021-02-18,ANC,41,3.4146341463414633
2021-02-19,ANC,41,5.780487804878049
2021-02-20,ANC,35,3.2
2021-02-21,ANC,40,14.55
2021-02-22,ANC,40,-1.25
2021-02-23,ANC,40,15.75
2021-02-24,ANC,40,9.475
2021-02-25,ANC,41,9.975609756097562
2021-02-26,ANC,39,25.025641025641026
2021-02-27,ANC,35,11.057142857142857
2021-02-28,ANC,38,0.34210526315789475
2021-03-01,ANC,41,16.195121951219512
2021-03-02,ANC,40,-7.6
2021-03-03,ANC,41,-6.390243902439025
2021-03-04,ANC,39,-13.897435897435898
2021-03-05,ANC,41,-3.8048780487804876
2021-03-06,ANC,35,-10.228571428571428
2021-03-07,ANC,38,-10.236842105263158
2021-03-08,ANC,37,-11.08108108108108
2021-03-09,ANC,39,-3.58974358974359
2021-03-10,ANC,41,4.121951219512195
2021-03-11,ANC,40,1.7
2021-03-12,ANC,41,0.6097560975609756
2021-03-13,ANC,35,-4.8
2021-03-14,ANC,38,2.763157894736842
2021-03-15,ANC,40,7.95
2021-03-16,ANC,40,-1.35
2021-03-17,ANC,40,12.85
2021-03-18,ANC,39,-3.6666666666666665
2021-03-19,ANC,40,2.25
2021-03-20,ANC,34,0.17647058823529413
2021-03-21,ANC,39,2.230769230769231
2021-03-22,ANC,39,25.794871794871796
2021-03-23,ANC,39,9.461538461538462
2021-03-24,ANC,38,18.81578947368421
2021-03-25,ANC,40,25.5
2021-03-26,ANC,40,13.4
2021-03-27,ANC,35,5.542857142857143
2021-03-28,ANC,38,16.789473684210527
2021-03-29,ANC,40,28.85
2021-03-30,ANC,40,4.575
2021-03-31,ANC,41,6.878048780487805
2021-04-01,ANC,40,10.55
2021-04-02,ANC,40,5.15
2021-04-03,ANC,36,2.4722222222222223
2021-04-04,ANC,41,5.2926829268292686
2021-04-05,ANC,44,-0.7727272727272727
2021-04-06,ANC,43,-6.116279069767442
2021-04-07,ANC,38,2.6842105263157894
2021-04-08,ANC,41,12.292682926829269
2021-04-09,ANC,44,11.795454545454545
2021-04-10,ANC,37,7.324324324324325
2021-04-11,ANC,41,1.853658536585366
2021-04-12,ANC,46,-2.0652173913043477
2021-04-13,ANC,44,-1.6590909090909092
2021-04-14,ANC,43,-11.720930232558139
2021-04-15,ANC,43,-18.953488372093023
2021-04-16,ANC,44,-13.068181818181818
2021-04-17,ANC,36,-7.0
2021-04-18,ANC,43,-6.534883720930233
2021-04-19,ANC,45,-14.466666666666667
2021-04-20,ANC,43,-15.627906976744185
2021-04-21,ANC,40,-2.25
2021-04-22,ANC,45,-6.4
2021-04-23,ANC,44,-10.590909090909092
2021-04-24,ANC,37,-1.7837837837837838
2021-04-25,ANC,44,-11.295454545454545
2021-04-26,ANC,46,-4.826086956521739
2021-04-27,ANC,44,9.681818181818182
2021-04-28,ANC,41,1.7560975609756098
2021-04-29,ANC,44,-6.340909090909091
2021-04-30,ANC,44,0.4090909090909091
2021-05-01,ANC,38,0.13157894736842105
2021-05-02,ANC,43,-5.558139534883721
2021-05-03,ANC,46,-6.130434782608695
2021-05-04,ANC,43,-2.953488372093023
2021-05-05,ANC,48,-17.1875
2021-05-06,ANC,53,-16.471698113207548
2021-05-07,ANC,52,-3.326923076923077
2021-05-08,ANC,49,-7.0
2021-05-09,ANC,52,3.8461538461538463
2021-05-10,ANC,54,1.7407407407407407
2021-05-11,ANC,49,-2.0816326530612246
2021-05-12,ANC,49,-9.73469387755102
2021-05-13,ANC,53,-6.9245283018867925
2021-05-14,ANC,52,1.2307692307692308
2021-05-15,ANC,49,0.9591836734693877
2021-05-16,ANC,53,-3.641509433962264
2021-05-17,ANC,54,-10.907407407407407
2021-05-18,ANC,49,-4.63265306122449
2021-05-19,ANC,53,-2.0754716981132075
2021-05-20,ANC,62,7.612903225806452
2021-05-21,ANC,62,16.0
2021-05-22,ANC,62,-3.564516129032258
2021-05-23,ANC,62,-11.338709677419354
2021-05-24,ANC,62,-2.7419354838709675
2021-05-25,ANC,58,-2.5344827586206895
2021-05-26,ANC,58,-2.7413793103448274
2021-05-27,ANC,63,-2.2698412698412698
2021-05-28,ANC,66,6.4393939393939394
2021-05-29,ANC,64,-4.21875
2021-05-30,ANC,63,-2.8412698412698414
2021-05-31,ANC,62,-4.741935483870968
2021-06-01,ANC,60,-3.6666666666666665
2021-06-02,ANC,57,-3.43859649122807
2021-06-03,ANC,69,5.27536231884058
2021-06-04,ANC,73,1.9315068493150684
2021-06-05,ANC,72,2.1527777777777777
2021-06-06,ANC,70,-2.8714285714285714
2021-06-07,ANC,68,-2.514705882352941
2021-06-08,ANC,65,-2.276923076923077
2021-06-09,ANC,65,-4.184615384615385
2021-06-10,ANC,68,8.235294117647058
2021-06-11,ANC,71,-3.915492957746479
2021-06-12,ANC,73,-3.232876712328767
2021-06-13,ANC,69,2.5217391304347827
2021-06-14,ANC,64,-5.984375
2021-06-15,ANC,64,-2.0625
2021-06-16,ANC,65,1.0769230769230769
2021-06-17,ANC,69,-0.4057971014492754
2021-06-18,ANC,76,9.710526315789474
2021-06-19,ANC,78,13.538461538461538
2021-06-20,ANC,74,4.648648648648648
2021-06-21,ANC,70,9.642857142857142
2021-06-22,ANC,65,15.076923076923077
2021-06-23,ANC,65,6.769230769230769
2021-06-24,ANC,68,9.088235294117647
2021-06-25,ANC,70,4.285714285714286
2021-06-26,ANC,79,8.10126582278481
2021-06-27,ANC,71,1.8028169014084507
2021-06-28,ANC,68,12.558823529411764
2021-06-29,ANC,64,-7.046875
2021-06-30,ANC,66,-5.0
2021-07-01,ANC,71,0.19718309859154928
2021-07-02,ANC,76,6.605263157894737
2021-07-03,ANC,80,0.6625
2021-07-04,ANC,74,-7.5675675675675675
2021-07-05,ANC,71,8.408450704225352
2021-07-06,ANC,66,2.0454545454545454
2021-07-07,ANC,68,5.338235294117647
2021-07-08,ANC,71,5.169014084507042
2021-07-09,ANC,78,-4.333333333333333
2021-07-10,ANC,81,-0.2716049382716049
2021-07-11,ANC,77,-3.142857142857143
2021-07-12,ANC,71,5.014084507042254
2021-07-13,ANC,66,-3.484848484848485
2021-07-14,ANC,69,10.144927536231885
2021-07-15,ANC,72,-2.25
2021-07-16,ANC,78,-2.1025641025641026
2021-07-17,ANC,81,1.3333333333333333
2021-07-18,ANC,77,-8.688311688311689
2021-07-19,ANC,68,2.3529411764705883
2021-07-20,ANC,68,-4.647058823529412
2021-07-21,ANC,68,-2.4411764705882355
2021-07-22,ANC,72,1.4027777777777777
2021-07-23,ANC,78,3.6025641025641026
2021-07-24,ANC,82,8.073170731707316
2021-07-25,ANC,75,2.5733333333333333
2021-07-26,ANC,71,-0.43661971830985913
2021-07-27,ANC,68,-3.485294117647059
2021-07-28,ANC,68,2.485294117647059
2021-07-29,ANC,72,-0.8333333333333334
2021-07-30,ANC,78,1.1025641025641026
2021-07-31,ANC,79,-1.9746835443037976
2021-08-01,ANC,77,-0.6883116883116883
2021-08-02,ANC,69,-4.3768115942028984
2021-08-03,ANC,68,-2.8970588235294117
2021-08-04,ANC,69,-8.217391304347826
2021-08-05,ANC,72,2.6527777777777777
2021-08-06,ANC,79,2.3037974683544302
2021-08-07,ANC,82,2.7560975609756095
2021-08-08,ANC,78,8.705128205128204
2021-08-09,ANC,70,19.32857142857143
2021-08-10,ANC,66,24.196969696969695
2021-08-11,ANC,68,16.16176470588235
2021-08-12,ANC,72,1.75
2021-08-13,ANC,78,7.0
2021-08-14,ANC,81,9.395061728395062
2021-08-15,ANC,77,10.96103896103896
2021-08-16,ANC,72,9.319444444444445
2021-08-17,ANC,66,14.575757575757576
2021-08-18,ANC,67,17.955223880597014
2021-08-19,ANC,68,12.308823529411764
2021-08-20,ANC,75,21.36
2021-08-21,ANC,79,13.69620253164557
2021-08-22,ANC,71,5.267605633802817
2021-08-23,ANC,70,-3.5714285714285716
2021-08-24,ANC,66,-6.045454545454546
2021-08-25,ANC,68,4.6911764705882355
2021-08-26,ANC,70,13.285714285714286
2021-08-27,ANC,74,7.527027027027027
2021-08-28,ANC,77,1.9090909090909092
2021-08-29,ANC,73,0.0410958904109589
2021-08-30,ANC,69,-4.956521739130435
2021-08-31,ANC,67,0.7910447761194029
2021-09-01,ANC,66,8.045454545454545
2021-09-02,ANC,68,-4.117647058823529
2021-09-03,ANC,72,-1.2916666666666667
2021-09-04,ANC,72,-7.916666666666667
2021-09-05,ANC,68,-5.455882352941177
2021-09-06,ANC,69,-2.5072463768115942
2021-09-07,ANC,63,1.3968253968253967
2021-09-08,ANC,56,-4.553571428571429
2021-09-09,ANC,56,-0.5
2021-09-10,ANC,63,-2.6507936507936507
2021-09-11,ANC,62,1.8064516129032258
2021-09-12,ANC,58,3.3275862068965516
2021-09-13,ANC,58,2.2241379310344827
2021-09-14,ANC,55,-5.181818181818182
2021-09-15,ANC,53,3.188679245283019
2021-09-16,ANC,57,0.6140350877192983
2021-09-17,ANC,57,6.017543859649122
2021-09-18,ANC,54,-6.444444444444445
2021-09-19,ANC,57,19.666666666666668
2021-09-20,ANC,57,4.298245614035087
2021-09-21,ANC,52,15.673076923076923
2021-09-22,ANC,52,8.692307692307692
2021-09-23,ANC,56,14.267857142857142
2021-09-24,ANC,53,9.415094339622641
2021-09-25,ANC,55,-4.345454545454546
2021-09-26,ANC,54,-1.8518518518518519
2021-09-27,ANC,56,-5.428571428571429
2021-09-28,ANC,53,-11.981132075471699
2021-09-29,ANC,52,-6.365384615384615
2021-09-30,ANC,56,2.9642857142857144
2021-10-01,ANC,56,7.035714285714286
2021-10-02,ANC,53,9.0
2021-10-03,ANC,55,3.090909090909091
2021-10-04,ANC,56,-7.0
2021-10-05,ANC,50,-5.7
2021-10-06,ANC,48,5.041666666666667
2021-10-07,ANC,51,-0.19607843137254902
2021-10-08,ANC,52,6.211538461538462
2021-10-09,ANC,48,0.4375
2021-10-10,ANC,51,7.882352941176471
2021-10-11,ANC,48,7.604166666666667
2021-10-12,ANC,49,-9.938775510204081
2021-10-13,ANC,49,0.08163265306122448
2021-10-14,ANC,51,0.0784313725490196
2021-10-15,ANC,53,0.32075471698113206
2021-10-16,ANC,49,-12.224489795918368
2021-10-17,ANC,51,-5.8431372549019605
2021-10-18,ANC,48,-15.916666666666666
2021-10-19,ANC,50,-25.26
2021-10-20,ANC,49,-6.63265306122449
2021-10-21,ANC,50,-13.1
2021-10-22,ANC,52,-12.211538461538462
2021-10-23,ANC,49,-6.326530612244898
2021-10-24,ANC,50,-13.0
2021-10-25,ANC,48,-5.875
2021-10-26,ANC,50,-9.9
2021-10-27,ANC,49,-5.63265306122449
2021-10-28,ANC,51,-2.1176470588235294
2021-10-29,ANC,51,6.411764705882353
2021-10-30,ANC,45,-0.06666666666666667
2021-10-31,ANC,47,-15.23404255319149
2021-11-01,ANC,45,7.533333333333333
2021-11-02,ANC,49,-11.653061224489797
2021-11-03,ANC,48,-10.75
2021-11-04,ANC,48,-2.9791666666666665
2021-11-05,ANC,48,-7.583333333333333
2021-11-06,ANC,45,-7.911111111111111
2021-11-07,ANC,48,-4.395833333333333
2021-11-08,ANC,46,-7.086956521739131
2021-11-09,ANC,47,-7.25531914893617
2021-11-10,ANC,45,10.222222222222221
2021-11-11,ANC,49,23.46938775510204
2021-11-12,ANC,50,10.64
2021-11-13,ANC,44,5.090909090909091
2021-11-14,ANC,48,10.645833333333334
2021-11-15,ANC,47,22.106382978723403
2021-11-16,ANC,47,20.23404255319149
2021-11-17,ANC,45,2.6666666666666665
2021-11-18,ANC,48,7.895833333333333
2021-11-19,ANC,46,18.130434782608695
2021-11-20,ANC,43,18.72093023255814
2021-11-21,ANC,45,14.977777777777778
2021-11-22,ANC,46,-3.260869565217391
2021-11-23,ANC,48,6.520833333333333
2021-11-24,ANC,48,1.5833333333333333
2021-11-25,ANC,22,-9.090909090909092
2021-11-26,ANC,40,27.075
2021-11-27,ANC,48,4.104166666666667
2021-11-28,ANC,48,15.145833333333334
2021-11-29,ANC,45,10.266666666666667
2021-11-30,ANC,46,16.108695652173914
2021-12-01,ANC,40,11.725
2021-12-02,ANC,45,15.6
2021-12-03,ANC,45,16.466666666666665
2021-12-04,ANC,44,26.045454545454547
2021-12-05,ANC,43,24.186046511627907
2021-12-06,ANC,44,20.227272727272727
2021-12-07,ANC,43,23.511627906976745
2021-12-08,ANC,48,9.354166666666666
2021-12-09,ANC,47,13.25531914893617
2021-12-10,ANC,47,14.25531914893617
2021-12-11,ANC,43,7.116279069767442
2021-12-12,ANC,45,2.1555555555555554
2021-12-13,ANC,47,22.106382978723403
2021-12-14,ANC,44,8.522727272727273
2021-12-15,ANC,48,29.395833333333332
2021-12-16,ANC,46,11.043478260869565
2021-12-17,ANC,45,31.4
2021-12-18,ANC,49,31.877551020408163
2021-12-19,ANC,45,25.555555555555557
2021-12-20,ANC,46,59.21739130434783
2021-12-21,ANC,45,27.288888888888888
2021-12-22,ANC,45,43.8
2021-12-23,ANC,48,12.0625
2021-12-24,ANC,44,7.886363636363637
2021-12-25,ANC,30,13.7
2021-12-26,ANC,37,157.51351351351352
2021-12-27,ANC,37,98.8108108108108
2021-12-28,ANC,40,66.525
2021-12-29,ANC,40,52.95
2021-12-30,ANC,43,48.53488372093023
2021-12-31,ANC,39,49.02564102564103
2022-01-01,ANC,37,29.43243243243243
2022-01-02,ANC,41,30.146341463414632
2022-01-03,ANC,38,22.07894736842105
2022-01-04,ANC,42,34.904761904761905
2022-01-05,ANC,37,27.945945945945947
2022-01-06,ANC,42,33.333333333333336
2022-01-07,ANC,40,31.4
2022-01-08,ANC,34,30.852941176470587
2022-01-09,ANC,35,8.942857142857143
2022-01-10,ANC,46,13.23913043478261
2022-01-11,ANC,40,16.225
2022-01-12,ANC,43,5.767441860465116
2022-01-13,ANC,40,16.1
2022-01-14,ANC,43,16.74418604651163
2022-01-15,ANC,33,16.272727272727273
2022-01-16,ANC,38,5.973684210526316
2022-01-17,ANC,45,12.355555555555556
2022-01-18,ANC,40,-6.525
2022-01-19,ANC,40,3.6
2022-01-20,ANC,43,7.372093023255814
2022-01-21,ANC,43,-2.0232558139534884
2022-01-22,ANC,37,-3.72972972972973
2022-01-23,ANC,42,2.3095238095238093
2022-01-24,ANC,45,-0.5777777777777777
2022-01-25,ANC,39,4.769230769230769
2022-01-26,ANC,40,0.35
2022-01-27,ANC,45,1.0444444444444445
2022-01-28,ANC,44,4.9772727272727275
2022-01-29,ANC,39,-12.794871794871796
2022-01-30,ANC,44,0.6590909090909091
2022-01-31,ANC,46,6.326086956521739
2022-02-01,ANC,39,16.76923076923077
2022-02-02,ANC,43,0.813953488372093
2022-02-03,ANC,46,-0.6739130434782609
2022-02-04,ANC,45,15.377777777777778
2022-02-05,ANC,40,-0.1
2022-02-06,ANC,47,-8.553191489361701
2022-02-07,ANC,47,2.0425531914893615
2022-02-08,ANC,40,15.025
2022-02-09,ANC,42,16.952380952380953
2022-02-10,ANC,44,17.40909090909091
2022-02-11,ANC,46,3.717391304347826
2022-02-12,ANC,38,4.447368421052632
2022-02-13,ANC,42,6.119047619047619
2022-02-14,ANC,43,23.813953488372093
2022-02-15,ANC,38,22.0
2022-02-16,ANC,39,33.12820512820513
2022-02-17,ANC,48,12.229166666666666
2022-02-18,ANC,46,3.9782608695652173
2022-02-19,ANC,44,0.09090909090909091
2022-02-20,ANC,44,16.886363636363637
2022-02-21,ANC,45,20.666666666666668
2022-02-22,ANC,45,11.222222222222221
2022-02-23,ANC,48,5.229166666666667
2022-02-24,ANC,48,1.5416666666666667
2022-02-25,ANC,44,-5.659090909090909
2022-02-26,ANC,45,-14.555555555555555
2022-02-27,ANC,49,-11.16326530612245
2022-02-28,ANC,47,-3.0425531914893615
2022-03-01,ANC,46,-10.826086956521738
2022-03-02,ANC,47,-10.893617021276595
2022-03-03,ANC,50,-4.92
2022-03-04,ANC,46,2.4565217391304346
2022-03-05,ANC,40,18.575
2022-03-06,ANC,49,1.4081632653061225
2022-03-07,ANC,47,-4.553191489361702
2022-03-08,ANC,46,0.06521739130434782
2022-03-09,ANC,46,2.869565217391304
2022-03-10,ANC,50,-1.5
2022-03-11,ANC,50,-1.42
2022-03-12,ANC,48,-1.7291666666666667
2022-03-13,ANC,50,-6.92
2022-03-14,ANC,47,-1.6595744680851063
2022-03-15,ANC,42,-1.0714285714285714
2022-03-16,ANC,46,-0.021739130434782608
2022-03-17,ANC,47,0.7872340425531915
2022-03-18,ANC,49,-3.2653061224489797
2022-03-19,ANC,44,14.636363636363637
2022-03-20,ANC,46,10.369565217391305
2022-03-21,ANC,46,8.26086956521739
2022-03-22,ANC,45,-4.466666666666667
2022-03-23,ANC,41,-9.268292682926829
2022-03-24,ANC,43,3.6744186046511627
2022-03-25,ANC,44,-1.0454545454545454
2022-03-26,ANC,39,-7.230769230769231
2022-03-27,ANC,42,0.47619047619047616
2022-03-28,ANC,47,-3.5106382978723403
2022-03-29,ANC,48,-14.4375
2022-03-30,ANC,46,0.45652173913043476
2022-03-31,ANC,47,0.425531914893617
2022-04-01,ANC,46,3.0652173913043477
2022-04-02,ANC,45,2.088888888888889
2022-04-03,ANC,46,4.521739130434782
2022-04-04,ANC,47,4.787234042553192
2022-04-05,ANC,47,18.829787234042552
2022-04-06,ANC,44,-5.818181818181818
2022-04-07,ANC,49,-6.244897959183674
2022-04-08,ANC,51,5.019607843137255
2022-04-09,ANC,49,5.6938775510204085
2022-04-10,ANC,49,1.9591836734693877
2022-04-11,ANC,49,-4.1020408163265305
2022-04-12,ANC,51,4.2745098039215685
2022-04-13,ANC,48,-5.916666666666667
2022-04-14,ANC,51,-7.549019607843137
2022-04-15,ANC,51,-6.117647058823529
2022-04-16,ANC,49,-8.244897959183673
2022-04-17,ANC,51,-13.490196078431373
2022-04-18,ANC,49,-12.755102040816327
2022-04-19,ANC,51,-6.607843137254902
2022-04-20,ANC,51,-9.666666666666666
2022-04-21,ANC,53,3.490566037735849
2022-04-22,ANC,57,16.403508771929825
2022-04-23,ANC,46,-10.673913043478262
2022-04-24,ANC,54,-13.796296296296296
2022-04-25,ANC,53,-2.1132075471698113
2022-04-26,ANC,50,-7.12
2022-04-27,ANC,49,-0.3673469387755102
2022-04-28,ANC,52,-6.5576923076923075
2022-04-29,ANC,58,-3.2413793103448274
2022-04-30,ANC,50,3.7
2022-05-01,ANC,49,1.4081632653061225
2022-05-02,ANC,53,-2.5849056603773586
2022-05-03,ANC,51,-3.7058823529411766
2022-05-04,ANC,52,-4.346153846153846
2022-05-05,ANC,58,-8.620689655172415
2022-05-06,ANC,60,-1.4666666666666666
2022-05-07,ANC,54,-0.2962962962962963
2022-05-08,ANC,53,3.660377358490566
2022-05-09,ANC,56,1.9464285714285714
2022-05-10,ANC,56,7.839285714285714
2022-05-11,ANC,53,-6.113207547169812
2022-05-12,ANC,57,1.263157894736842
2022-05-13,ANC,62,1.1612903225806452
2022-05-14,ANC,55,-6.181818181818182
2022-05-15,ANC,51,-1.0392156862745099
2022-05-16,ANC,55,-5.2727272727272725
2022-05-17,ANC,54,-5.518518518518518
2022-05-18,ANC,55,5.5636363636363635
2022-05-19,ANC,58,17.396551724137932
2022-05-20,ANC,62,36.564516129032256
2022-05-21,ANC,55,12.836363636363636
2022-05-22,ANC,56,2.375
2022-05-23,ANC,59,14.864406779661017
2022-05-24,ANC,58,7.241379310344827
2022-05-25,ANC,59,6.101694915254237
2022-05-26,ANC,59,-7.203389830508475
2022-05-27,ANC,59,3.711864406779661
2022-05-28,ANC,57,-6.0
2022-05-29,ANC,61,-1.8688524590163935
2022-05-30,ANC,63,-1.1904761904761905
2022-05-31,ANC,61,-1.2295081967213115
2022-06-01,ANC,53,-2.4716981132075473
2022-06-02,ANC,56,5.214285714285714
2022-06-03,ANC,64,-2.390625
2022-06-04,ANC,69,-1.5942028985507246
2022-06-05,ANC,68,0.3235294117647059
2022-06-06,ANC,73,-5.5479452054794525
2022-06-07,ANC,70,0.35714285714285715
2022-06-08,ANC,69,-3.318840579710145
2022-06-09,ANC,69,0.21739130434782608
2022-06-10,ANC,71,4.704225352112676
2022-06-11,ANC,71,-1.0704225352112675
2022-06-12,ANC,71,-2.7464788732394365
2022-06-13,ANC,73,2.73972602739726
2022-06-14,ANC,70,-4.171428571428572
2022-06-15,ANC,69,-4.884057971014493
2022-06-16,ANC,75,9.173333333333334
2022-06-17,ANC,76,8.0
2022-06-18,ANC,79,-2.7088607594936707
2022-06-19,ANC,76,1.2763157894736843
2022-06-20,ANC,77,11.376623376623376
2022-06-21,ANC,74,9.91891891891892
2022-06-22,ANC,74,1.8783783783783783
2022-06-23,ANC,78,5.551282051282051
2022-06-24,ANC,74,11.91891891891892
2022-06-25,ANC,77,1.1688311688311688
2022-06-26,ANC,76,2.710526315789474
2022-06-27,ANC,76,0.5
2022-06-28,ANC,73,-6.616438356164384
2022-06-29,ANC,74,-2.108108108108108
2022-06-30,ANC,76,-3.210526315789474
2022-07-01,ANC,75,7.28
2022-07-02,ANC,76,-9.394736842105264
2022-07-03,ANC,79,-8.012658227848101
2022-07-04,ANC,76,-11.171052631578947
2022-07-05,ANC,71,-9.67605633802817
2022-07-06,ANC,74,-4.743243243243243
2022-07-07,ANC,77,1.1688311688311688
2022-07-08,ANC,77,-1.3246753246753247
2022-07-09,ANC,76,0.9078947368421053
2022-07-10,ANC,79,-1.1898734177215189
2022-07-11,ANC,76,1.131578947368421
2022-07-12,ANC,71,0.4647887323943662
2022-07-13,ANC,71,21.112676056338028
