date,airport,temp_max,temp_min,temp_avg,precip_total,rain,snowfall,wind_speed_max,wind_gusts_max,weather_code,condition,severity,has_precipitation,has_snow,is_adverse,temp_range,peak_wind_operating,precip_operating,max_hourly_severity,storm_hours,morning_severity,evening_severity
2023-09-17,MCO,33.5,24.4,28.1,3.5,3.5,0.0,12.2,29.2,63,rain,3,1,0,1,9.1,12.2,3.5,3,0,1,3
2023-09-18,MCO,30.9,24.3,27.1,8.3,8.3,0.0,10.8,23.0,63,rain,3,1,0,1,6.599999999999998,10.8,8.3,3,0,1,3
2023-09-19,MCO,29.1,23.3,26.3,1.1,1.1,0.0,14.5,31.0,51,drizzle,2,1,0,0,5.800000000000001,14.5,1.1,2,0,1,2
2023-09-20,MCO,30.6,23.2,26.0,16.6,16.6,0.0,10.5,32.0,63,rain,3,1,0,1,7.400000000000002,10.5,16.599999999999998,3,0,2,3
2023-09-21,MCO,30.9,22.2,25.5,5.5,5.5,0.0,12.9,27.7,63,rain,3,1,0,1,8.7,12.9,5.199999999999999,3,0,2,3
2023-09-22,MCO,29.2,22.0,24.9,1.8,1.8,0.0,14.2,35.6,55,dense_drizzle,3,1,0,1,7.199999999999999,14.2,1.8,3,0,1,3
2023-09-23,MCO,29.2,18.3,23.9,0.0,0.0,0.0,8.7,23.4,3,cloudy,1,0,0,0,10.9,8.7,0.0,1,0,0,1
2023-09-24,MCO,29.8,20.2,25.2,0.0,0.0,0.0,9.0,20.2,3,cloudy,1,0,0,0,9.6,9.0,0.0,1,0,1,1
2023-09-25,MCO,32.2,22.0,26.2,0.5,0.5,0.0,10.3,31.3,51,drizzle,2,1,0,0,10.200000000000005,9.0,0.5,2,0,1,2
2023-09-26,MCO,31.0,22.8,26.4,9.1,9.1,0.0,11.3,22.7,63,rain,3,1,0,1,8.2,11.3,9.1,3,0,1,3
2023-09-27,MCO,30.0,23.8,25.7,11.5,11.5,0.0,11.2,22.3,63,rain,3,1,0,1,6.199999999999999,11.2,9.4,3,0,2,3
2023-09-28,MCO,29.4,22.8,25.6,8.3,8.3,0.0,13.7,32.4,63,rain,3,1,0,1,6.599999999999998,13.7,7.0,3,0,1,2
2023-09-29,MCO,29.3,23.4,25.7,11.1,11.1,0.0,11.6,26.6,63,rain,3,1,0,1,5.900000000000002,9.9,10.7,3,0,3,3
2023-09-30,MCO,29.1,24.5,26.1,27.6,27.6,0.0,12.6,24.1,63,rain,3,1,0,1,4.600000000000001,12.6,25.6,3,0,3,3
2023-10-01,MCO,27.6,24.4,25.5,36.7,36.7,0.0,16.4,37.4,65,heavy_rain,4,1,0,1,3.200000000000003,16.4,36.5,4,1,2,3
2023-10-02,MCO,29.1,23.1,25.7,0.3,0.3,0.0,21.6,44.3,51,drizzle,2,1,0,0,6.0,21.6,0.3,2,0,2,1
2023-10-03,MCO,29.7,22.8,25.6,0.2,0.2,0.0,22.0,43.6,51,drizzle,2,1,0,0,6.899999999999999,22.0,0.2,2,0,1,2
2023-10-04,MCO,29.5,22.9,25.6,0.7,0.7,0.0,20.5,41.4,51,drizzle,2,1,0,0,6.600000000000001,20.5,0.7000000000000001,2,0,1,2
2023-10-05,MCO,30.3,23.8,26.5,0.6,0.6,0.0,12.9,30.6,51,drizzle,2,1,0,0,6.5,12.9,0.6000000000000001,2,0,2,2
2023-10-06,MCO,30.3,22.8,25.9,0.7,0.7,0.0,9.3,22.3,51,drizzle,2,1,0,0,7.5,9.3,0.7,2,0,1,2
2023-10-07,MCO,29.9,22.5,25.7,0.1,0.1,0.0,9.4,25.2,51,drizzle,2,0,0,0,7.399999999999999,9.4,0.1,2,0,1,2
2023-10-08,MCO,25.0,18.8,22.2,0.0,0.0,0.0,12.8,27.0,3,cloudy,1,0,0,0,6.199999999999999,12.8,0.0,1,0,1,1
2023-10-09,MCO,25.6,17.5,20.9,0.0,0.0,0.0,11.9,21.6,3,cloudy,1,0,0,0,8.100000000000001,11.9,0.0,1,0,1,1
2023-10-10,MCO,27.7,18.4,22.8,0.0,0.0,0.0,11.2,23.8,3,cloudy,1,0,0,0,9.3,11.2,0.0,1,0,1,1
2023-10-11,MCO,28.4,22.9,25.2,2.5,2.5,0.0,17.6,30.6,61,rain,3,1,0,1,5.5,17.6,2.5,3,0,1,2
2023-10-12,MCO,30.0,24.3,27.5,4.6,4.6,0.0,28.8,63.7,55,dense_drizzle,3,1,0,1,5.699999999999999,28.8,3.7,3,0,2,2
2023-10-13,MCO,31.4,25.8,27.9,2.3,2.3,0.0,12.3,41.4,51,drizzle,2,1,0,0,5.599999999999998,12.3,1.3,2,0,2,2
2023-10-14,MCO,27.8,22.3,25.1,0.0,0.0,0.0,17.9,36.7,3,cloudy,1,0,0,0,5.5,17.9,0.0,1,0,1,0
2023-10-15,MCO,26.1,19.4,22.7,0.0,0.0,0.0,18.8,40.3,2,cloudy,1,0,0,0,6.700000000000003,18.8,0.0,1,0,1,0
2023-10-16,MCO,21.3,16.4,18.5,0.0,0.0,0.0,19.2,40.3,3,cloudy,1,0,0,0,4.900000000000002,19.2,0.0,1,0,1,1
2023-10-17,MCO,21.4,11.8,16.4,0.0,0.0,0.0,12.2,27.4,0,clear,0,0,0,0,9.599999999999998,12.2,0.0,0,0,0,0
2023-10-18,MCO,24.8,11.5,17.9,0.0,0.0,0.0,12.3,27.7,2,cloudy,1,0,0,0,13.3,12.3,0.0,1,0,0,1
2023-10-19,MCO,26.8,15.2,20.7,0.0,0.0,0.0,8.0,23.8,3,cloudy,1,0,0,0,11.6,8.0,0.0,1,0,0,1
2023-10-20,MCO,27.1,15.7,21.7,0.0,0.0,0.0,16.6,34.6,3,cloudy,1,0,0,0,11.400000000000002,16.6,0.0,1,0,0,0
2023-10-21,MCO,28.6,18.7,23.0,0.1,0.1,0.0,15.3,29.5,51,drizzle,2,0,0,0,9.900000000000002,14.0,0.1,2,0,1,0
2023-10-22,MCO,27.9,13.7,20.7,0.0,0.0,0.0,8.5,14.8,3,cloudy,1,0,0,0,14.2,8.5,0.0,1,0,1,1
2023-10-23,MCO,28.5,16.1,22.3,0.0,0.0,0.0,16.4,31.7,3,cloudy,1,0,0,0,12.4,16.4,0.0,1,0,1,1
2023-10-24,MCO,27.0,20.6,23.3,0.0,0.0,0.0,23.4,45.0,3,cloudy,1,0,0,0,6.399999999999999,23.4,0.0,1,0,1,1
2023-10-25,MCO,27.6,21.4,24.0,0.2,0.2,0.0,24.1,46.8,51,drizzle,2,1,0,0,6.200000000000003,24.1,0.2,2,0,1,2
2023-10-26,MCO,28.1,21.7,24.3,0.3,0.3,0.0,20.5,43.2,51,drizzle,2,1,0,0,6.400000000000002,20.5,0.3,2,0,1,2
2023-10-27,MCO,28.4,21.3,24.1,0.0,0.0,0.0,16.1,32.8,3,cloudy,1,0,0,0,7.099999999999998,16.1,0.0,1,0,1,1
2023-10-28,MCO,28.2,20.7,23.9,0.0,0.0,0.0,18.6,38.9,1,cloudy,1,0,0,0,7.5,18.6,0.0,1,0,1,1
2023-10-29,MCO,28.3,20.6,23.9,0.0,0.0,0.0,18.9,37.4,3,cloudy,1,0,0,0,7.699999999999999,18.9,0.0,1,0,1,1
2023-10-30,MCO,28.1,19.4,23.6,0.0,0.0,0.0,11.9,24.8,2,cloudy,1,0,0,0,8.700000000000003,11.9,0.0,1,0,1,1
2023-10-31,MCO,28.5,18.6,22.9,0.0,0.0,0.0,11.5,27.7,3,cloudy,1,0,0,0,9.9,11.5,0.0,1,0,1,0
2023-11-01,MCO,20.9,15.2,18.8,0.0,0.0,0.0,23.5,47.2,3,cloudy,1,0,0,0,5.699999999999999,23.5,0.0,1,0,1,1
2023-11-02,MCO,24.2,14.5,19.0,0.0,0.0,0.0,23.8,51.1,3,cloudy,1,0,0,0,9.7,23.8,0.0,1,0,1,1
2023-11-03,MCO,25.0,17.4,20.7,0.2,0.2,0.0,19.7,47.2,51,drizzle,2,1,0,0,7.600000000000001,19.7,0.2,2,0,1,2
2023-11-04,MCO,24.6,16.6,20.1,0.0,0.0,0.0,21.4,40.3,3,cloudy,1,0,0,0,8.0,21.4,0.0,1,0,1,1
2023-11-05,MCO,26.0,13.6,18.9,0.0,0.0,0.0,14.8,31.7,0,clear,0,0,0,0,12.4,14.8,0.0,0,0,0,0
2023-11-06,MCO,26.9,11.6,18.8,0.0,0.0,0.0,11.2,26.3,1,cloudy,1,0,0,0,15.3,11.2,0.0,1,0,0,1
2023-11-07,MCO,27.3,14.9,20.6,0.0,0.0,0.0,9.1,18.7,3,cloudy,1,0,0,0,12.4,9.1,0.0,1,0,1,1
2023-11-08,MCO,27.4,14.6,21.1,0.0,0.0,0.0,8.5,15.8,3,cloudy,1,0,0,0,12.8,8.5,0.0,1,0,1,1
2023-11-09,MCO,27.5,18.1,22.5,0.0,0.0,0.0,10.5,20.5,2,cloudy,1,0,0,0,9.4,10.5,0.0,1,0,1,1
2023-11-10,MCO,29.6,19.8,24.1,0.0,0.0,0.0,11.2,22.0,3,cloudy,1,0,0,0,9.8,11.2,0.0,1,0,1,1
2023-11-11,MCO,28.2,21.8,24.1,6.2,6.2,0.0,9.9,20.2,61,rain,3,1,0,1,6.399999999999999,9.9,4.5,3,0,3,3
2023-11-12,MCO,23.8,20.5,22.1,2.6,2.6,0.0,14.8,29.5,53,drizzle,2,1,0,0,3.3000000000000007,14.8,1.1,2,0,2,1
2023-11-13,MCO,24.6,20.5,22.0,0.6,0.6,0.0,19.5,40.3,51,drizzle,2,1,0,0,4.100000000000001,19.5,0.6000000000000001,2,0,1,2
2023-11-14,MCO,24.1,20.5,22.2,6.4,6.4,0.0,20.9,41.4,61,rain,3,1,0,1,3.6000000000000014,20.9,6.4,3,0,2,2
2023-11-15,MCO,23.2,21.2,21.9,14.9,14.9,0.0,24.1,45.4,61,rain,3,1,0,1,2.0,24.1,12.9,3,0,3,3
2023-11-16,MCO,23.0,20.6,21.5,14.6,14.6,0.0,20.6,49.7,61,rain,3,1,0,1,2.3999999999999986,18.9,12.8,3,0,1,3
2023-11-17,MCO,23.9,20.9,22.0,9.0,9.0,0.0,19.5,55.1,61,rain,3,1,0,1,3.0,16.9,2.8,3,0,3,2
2023-11-18,MCO,25.6,19.2,22.0,0.3,0.3,0.0,17.6,36.7,51,drizzle,2,1,0,0,6.400000000000002,17.6,0.0,2,0,1,1
2023-11-19,MCO,26.8,16.1,20.8,0.0,0.0,0.0,10.1,21.2,1,cloudy,1,0,0,0,10.7,10.1,0.0,1,0,0,1
2023-11-20,MCO,26.3,16.4,21.3,0.4,0.4,0.0,13.1,22.3,51,drizzle,2,1,0,0,9.900000000000002,13.1,0.4,2,0,1,1
2023-11-21,MCO,27.2,20.0,23.5,0.0,0.0,0.0,17.7,42.1,3,cloudy,1,0,0,0,7.199999999999999,17.7,0.0,1,0,1,1
2023-11-22,MCO,26.8,19.6,22.5,1.9,1.9,0.0,17.8,33.8,53,drizzle,2,1,0,0,7.199999999999999,17.8,1.9,2,0,1,2
2023-11-23,MCO,20.4,12.2,16.6,0.0,0.0,0.0,9.9,20.5,3,cloudy,1,0,0,0,8.2,9.0,0.0,1,0,1,1
2023-11-24,MCO,17.3,13.2,15.3,0.2,0.2,0.0,12.2,22.3,51,drizzle,2,1,0,0,4.100000000000001,12.2,0.2,2,0,1,2
2023-11-25,MCO,22.8,14.4,18.5,0.2,0.2,0.0,11.5,26.3,51,drizzle,2,1,0,0,8.4,11.5,0.2,2,0,1,2
2023-11-26,MCO,25.3,18.6,21.8,0.5,0.5,0.0,16.7,36.7,51,drizzle,2,1,0,0,6.699999999999999,16.7,0.5,2,0,1,2
2023-11-27,MCO,22.7,14.1,18.5,0.1,0.1,0.0,17.1,34.2,51,drizzle,2,0,0,0,8.6,14.9,0.1,2,0,2,1
2023-11-28,MCO,13.5,7.8,11.5,0.0,0.0,0.0,13.2,28.4,3,cloudy,1,0,0,0,5.7,12.6,0.0,1,0,1,1
2023-11-29,MCO,19.7,6.5,12.0,0.0,0.0,0.0,13.2,24.1,3,cloudy,1,0,0,0,13.2,12.9,0.0,1,0,0,1
2023-11-30,MCO,23.7,8.0,15.6,0.1,0.1,0.0,11.1,27.7,51,drizzle,2,0,0,0,15.7,11.1,0.1,2,0,1,1
2023-12-01,MCO,27.2,15.2,21.6,0.6,0.6,0.0,12.9,25.9,53,drizzle,2,1,0,0,12.0,12.9,0.6,2,0,1,2
2023-12-02,MCO,28.1,21.9,24.6,0.3,0.3,0.0,13.0,26.3,51,drizzle,2,1,0,0,6.200000000000003,13.0,0.3,2,0,1,1
2023-12-03,MCO,28.7,21.2,23.6,1.9,1.9,0.0,11.8,34.6,55,dense_drizzle,3,1,0,1,7.5,11.8,1.9,3,0,1,3
2023-12-04,MCO,26.5,18.9,22.5,0.2,0.2,0.0,16.1,34.2,51,drizzle,2,1,0,0,7.600000000000001,16.1,0.2,2,0,1,1
2023-12-05,MCO,21.9,13.0,17.1,0.0,0.0,0.0,12.1,26.3,3,cloudy,1,0,0,0,8.899999999999999,12.1,0.0,1,0,1,1
2023-12-06,MCO,17.7,9.8,13.8,0.0,0.0,0.0,18.6,41.0,3,cloudy,1,0,0,0,7.899999999999999,18.6,0.0,1,0,1,1
2023-12-07,MCO,20.3,7.5,13.1,0.0,0.0,0.0,13.2,23.8,3,cloudy,1,0,0,0,12.8,13.2,0.0,1,0,1,1
2023-12-08,MCO,23.3,10.8,17.1,1.6,1.6,0.0,12.2,24.1,53,drizzle,2,1,0,0,12.5,12.2,1.6,2,0,1,2
2023-12-09,MCO,26.6,15.8,21.3,0.6,0.6,0.0,13.7,28.8,51,drizzle,2,1,0,0,10.8,13.7,0.5,2,0,1,1
2023-12-10,MCO,27.1,18.5,21.9,0.8,0.8,0.0,20.7,45.7,51,drizzle,2,1,0,0,8.600000000000001,20.7,0.8,2,0,1,2
2023-12-11,MCO,20.9,10.0,14.0,1.1,1.1,0.0,22.6,53.6,55,dense_drizzle,3,1,0,1,10.9,17.6,0.0,3,0,1,1
2023-12-12,MCO,21.4,8.5,14.8,0.0,0.0,0.0,19.1,43.2,3,cloudy,1,0,0,0,12.9,19.1,0.0,1,0,1,1
2023-12-13,MCO,22.4,16.6,19.2,0.0,0.0,0.0,21.8,48.6,3,cloudy,1,0,0,0,5.799999999999997,21.8,0.0,1,0,1,1
2023-12-14,MCO,21.9,18.2,19.7,0.0,0.0,0.0,29.2,57.6,3,cloudy,1,0,0,0,3.6999999999999993,29.2,0.0,1,0,1,1
2023-12-15,MCO,21.9,17.8,19.6,0.1,0.1,0.0,27.0,56.9,51,drizzle,2,0,0,0,4.099999999999998,27.0,0.1,2,0,1,1
2023-12-16,MCO,20.3,19.2,19.8,30.7,30.7,0.0,24.9,65.5,63,rain,3,1,0,1,1.1000000000000014,24.9,29.8,3,0,2,3
2023-12-17,MCO,22.5,16.0,19.9,13.0,13.0,0.0,33.0,83.5,63,rain,3,1,0,1,6.5,33.0,0.7,3,0,2,1
2023-12-18,MCO,19.7,11.9,15.5,0.0,0.0,0.0,18.5,38.9,3,cloudy,1,0,0,0,7.799999999999999,18.4,0.0,1,0,1,0
2023-12-19,MCO,16.0,7.9,11.6,0.0,0.0,0.0,16.7,35.3,2,cloudy,1,0,0,0,8.1,16.7,0.0,1,0,0,1
2023-12-20,MCO,18.6,10.3,14.6,0.1,0.1,0.0,16.8,34.9,51,drizzle,2,0,0,0,8.3,16.8,0.1,2,0,1,1
2023-12-21,MCO,20.6,14.3,17.0,0.0,0.0,0.0,18.9,34.6,3,cloudy,1,0,0,0,6.300000000000001,18.9,0.0,1,0,1,1
2023-12-22,MCO,21.2,13.6,16.7,0.0,0.0,0.0,11.6,24.5,3,cloudy,1,0,0,0,7.6,10.0,0.0,1,0,1,1
2023-12-23,MCO,23.6,15.5,18.7,0.0,0.0,0.0,16.6,36.4,3,cloudy,1,0,0,0,8.100000000000001,16.6,0.0,1,0,1,0
2023-12-24,MCO,22.0,16.2,19.1,0.2,0.2,0.0,16.2,41.8,51,drizzle,2,1,0,0,5.800000000000001,16.2,0.2,2,0,2,1
2023-12-25,MCO,22.6,19.0,20.7,3.3,3.3,0.0,20.7,42.1,61,rain,3,1,0,1,3.6000000000000014,20.7,3.3,3,0,2,2
2023-12-26,MCO,24.5,18.7,20.6,11.7,11.7,0.0,12.2,25.2,63,rain,3,1,0,1,5.800000000000001,12.2,11.2,3,0,3,2
2023-12-27,MCO,21.2,16.1,18.0,0.2,0.2,0.0,15.0,27.4,51,drizzle,2,1,0,0,5.099999999999998,11.6,0.2,2,0,1,1
2023-12-28,MCO,17.5,13.5,14.7,9.0,9.0,0.0,10.3,18.0,55,dense_drizzle,3,1,0,1,4.0,10.3,7.2,3,0,3,1
2023-12-29,MCO,15.9,11.0,13.1,0.0,0.0,0.0,18.7,40.3,3,cloudy,1,0,0,0,4.9,18.7,0.0,1,0,1,1
2023-12-30,MCO,16.2,6.7,10.8,0.0,0.0,0.0,9.4,22.0,3,cloudy,1,0,0,0,9.5,9.4,0.0,1,0,1,1
2023-12-31,MCO,19.0,7.5,12.6,0.0,0.0,0.0,12.6,29.2,3,cloudy,1,0,0,0,11.5,12.6,0.0,1,0,0,1
2024-01-01,MCO,20.8,7.5,14.2,0.0,0.0,0.0,14.1,35.3,3,cloudy,1,0,0,0,13.3,14.1,0.0,1,0,1,1
2024-01-02,MCO,16.9,9.2,12.9,0.0,0.0,0.0,13.2,27.0,3,cloudy,1,0,0,0,7.699999999999999,12.3,0.0,1,0,1,1
2024-01-03,MCO,20.1,6.4,12.8,0.4,0.4,0.0,15.7,31.3,51,drizzle,2,1,0,0,13.7,15.7,0.4,2,0,1,1
2024-01-04,MCO,16.9,9.7,14.3,13.3,13.3,0.0,17.7,39.2,63,rain,3,1,0,1,7.199999999999999,17.7,2.8,3,0,3,1
2024-01-05,MCO,21.8,8.7,15.7,0.0,0.0,0.0,18.9,38.9,3,cloudy,1,0,0,0,13.1,18.9,0.0,1,0,1,1
2024-01-06,MCO,25.4,17.8,20.9,10.6,10.6,0.0,23.1,64.1,63,rain,3,1,0,1,7.599999999999998,23.1,10.6,3,0,2,1
2024-01-07,MCO,19.0,11.7,15.8,0.4,0.4,0.0,12.6,31.3,51,drizzle,2,1,0,0,7.300000000000001,12.6,0.4,2,0,2,1
2024-01-08,MCO,19.5,9.0,15.2,0.1,0.1,0.0,23.4,39.2,51,drizzle,2,0,0,0,10.5,23.4,0.1,2,0,1,1
2024-01-09,MCO,26.2,14.8,21.5,11.8,11.8,0.0,35.1,81.4,63,rain,3,1,0,1,11.4,35.1,11.8,3,0,1,3
2024-01-10,MCO,17.3,10.6,13.7,0.1,0.1,0.0,23.4,44.6,51,drizzle,2,0,0,0,6.700000000000001,21.5,0.0,2,0,1,1
2024-01-11,MCO,16.4,6.9,12.1,0.0,0.0,0.0,9.5,19.4,3,cloudy,1,0,0,0,9.499999999999998,9.5,0.0,1,0,1,1
2024-01-12,MCO,26.2,14.2,20.4,1.1,1.1,0.0,21.3,39.6,51,drizzle,2,1,0,0,12.0,21.3,0.8,2,0,2,1
2024-01-13,MCO,24.0,12.3,18.9,1.6,1.6,0.0,20.6,45.7,53,drizzle,2,1,0,0,11.7,17.9,0.5,2,0,2,1
2024-01-14,MCO,13.7,10.2,11.8,0.9,0.9,0.0,12.3,21.6,51,drizzle,2,1,0,0,3.5,12.3,0.9,2,0,1,2
2024-01-15,MCO,22.9,11.5,17.5,14.7,14.7,0.0,15.4,25.9,63,rain,3,1,0,1,11.4,15.4,14.7,3,0,2,3
2024-01-16,MCO,23.8,18.4,21.1,3.3,3.3,0.0,23.9,50.4,61,rain,3,1,0,1,5.400000000000002,23.9,3.3,3,0,1,2
2024-01-17,MCO,17.2,6.6,10.9,0.0,0.0,0.0,18.2,34.6,3,cloudy,1,0,0,0,10.6,13.4,0.0,1,0,1,1
2024-01-18,MCO,21.4,7.9,14.4,1.9,1.9,0.0,13.8,23.4,53,drizzle,2,1,0,0,13.499999999999998,13.8,1.9,2,0,1,2
2024-01-19,MCO,23.4,13.4,17.2,1.4,1.4,0.0,20.1,39.6,51,drizzle,2,1,0,0,9.999999999999998,20.1,0.4,2,0,2,2
2024-01-20,MCO,15.4,6.9,11.0,0.0,0.0,0.0,14.8,32.4,3,cloudy,1,0,0,0,8.5,14.8,0.0,1,0,1,0
2024-01-21,MCO,14.5,3.0,9.0,0.0,0.0,0.0,19.9,45.0,3,cloudy,1,0,0,0,11.5,19.9,0.0,1,0,1,1
2024-01-22,MCO,20.2,10.0,14.7,0.0,0.0,0.0,21.6,41.0,3,cloudy,1,0,0,0,10.2,21.6,0.0,1,0,1,1
2024-01-23,MCO,23.8,17.2,20.0,0.3,0.3,0.0,20.3,42.5,51,drizzle,2,1,0,0,6.600000000000001,20.3,0.3,2,0,1,2
2024-01-24,MCO,25.9,18.9,22.1,0.0,0.0,0.0,19.9,40.0,3,cloudy,1,0,0,0,7.0,19.9,0.0,1,0,1,1
2024-01-25,MCO,27.4,19.1,22.9,0.4,0.4,0.0,20.1,41.4,51,drizzle,2,1,0,0,8.299999999999997,20.1,0.4,2,0,1,2
2024-01-26,MCO,27.2,19.0,22.6,0.1,0.1,0.0,13.1,34.6,51,drizzle,2,0,0,0,8.2,13.1,0.0,2,0,1,1
2024-01-27,MCO,27.3,18.1,22.7,0.7,0.7,0.0,16.5,38.9,51,drizzle,2,1,0,0,9.2,16.5,0.7000000000000001,2,0,1,2
2024-01-28,MCO,21.7,12.5,19.4,0.8,0.8,0.0,21.6,46.4,51,drizzle,2,1,0,0,9.2,21.6,0.8,2,0,2,0
2024-01-29,MCO,16.5,8.5,11.9,0.0,0.0,0.0,18.3,39.6,1,cloudy,1,0,0,0,8.0,18.3,0.0,1,0,1,1
2024-01-30,MCO,19.9,5.3,11.9,0.0,0.0,0.0,12.5,23.4,3,cloudy,1,0,0,0,14.599999999999998,12.5,0.0,1,0,0,1
2024-01-31,MCO,21.7,7.2,13.9,0.0,0.0,0.0,23.1,46.1,2,cloudy,1,0,0,0,14.5,23.1,0.0,1,0,0,1
2024-02-01,MCO,19.8,6.7,12.7,0.0,0.0,0.0,11.1,23.0,3,cloudy,1,0,0,0,13.1,11.1,0.0,1,0,1,1
2024-02-02,MCO,21.5,9.4,15.0,0.0,0.0,0.0,11.5,27.4,3,cloudy,1,0,0,0,12.1,11.5,0.0,1,0,1,1
2024-02-03,MCO,22.5,7.3,14.6,0.0,0.0,0.0,13.2,24.8,2,cloudy,1,0,0,0,15.2,13.2,0.0,1,0,0,1
2024-02-04,MCO,22.7,15.2,18.5,6.7,6.7,0.0,19.4,55.8,63,rain,3,1,0,1,7.5,19.4,6.7,3,0,2,2
2024-02-05,MCO,16.7,11.4,14.1,10.8,10.8,0.0,14.1,31.3,63,rain,3,1,0,1,5.299999999999999,14.1,10.8,3,0,2,3
2024-02-06,MCO,18.4,11.2,14.1,0.0,0.0,0.0,24.9,53.3,3,cloudy,1,0,0,0,7.199999999999999,24.9,0.0,1,0,1,0
2024-02-07,MCO,18.9,9.4,13.7,0.0,0.0,0.0,17.5,40.0,3,cloudy,1,0,0,0,9.499999999999998,17.5,0.0,1,0,0,1
2024-02-08,MCO,21.6,9.5,15.4,0.0,0.0,0.0,11.7,28.4,3,cloudy,1,0,0,0,12.1,11.7,0.0,1,0,1,1
2024-02-09,MCO,23.5,12.6,18.0,0.0,0.0,0.0,11.8,24.5,3,cloudy,1,0,0,0,10.9,11.8,0.0,1,0,1,1
2024-02-10,MCO,25.1,13.0,19.7,0.2,0.2,0.0,14.8,33.8,51,drizzle,2,1,0,0,12.1,14.8,0.2,2,0,1,1
2024-02-11,MCO,27.3,18.7,22.5,0.3,0.3,0.0,21.9,46.8,51,drizzle,2,1,0,0,8.600000000000001,21.9,0.3,2,0,1,1
2024-02-12,MCO,27.8,19.6,23.2,1.4,1.4,0.0,27.0,47.9,53,drizzle,2,1,0,0,8.2,27.0,1.4,2,0,1,2
2024-02-13,MCO,23.0,13.6,18.5,0.0,0.0,0.0,20.9,40.7,3,cloudy,1,0,0,0,9.4,19.2,0.0,1,0,1,1
2024-02-14,MCO,21.1,8.2,14.2,0.0,0.0,0.0,11.0,25.6,3,cloudy,1,0,0,0,12.900000000000002,11.0,0.0,1,0,1,0
2024-02-15,MCO,23.0,11.1,16.8,0.0,0.0,0.0,11.4,29.5,3,cloudy,1,0,0,0,11.9,11.4,0.0,1,0,1,1
2024-02-16,MCO,24.6,13.5,18.9,0.0,0.0,0.0,14.8,32.0,3,cloudy,1,0,0,0,11.1,14.8,0.0,1,0,1,1
2024-02-17,MCO,18.8,14.6,15.7,19.2,19.2,0.0,12.1,29.9,63,rain,3,1,0,1,4.200000000000001,12.1,19.2,3,0,2,3
2024-02-18,MCO,14.9,13.4,14.1,42.4,42.4,0.0,19.5,37.8,63,rain,3,1,0,1,1.5,19.5,26.5,3,0,3,3
2024-02-19,MCO,17.0,9.2,13.0,3.0,3.0,0.0,18.1,34.6,53,drizzle,2,1,0,0,7.800000000000001,16.0,2.3,2,0,2,0
2024-02-20,MCO,19.9,4.5,11.8,0.0,0.0,0.0,11.0,25.9,0,clear,0,0,0,0,15.4,11.0,0.0,0,0,0,0
2024-02-21,MCO,19.8,7.0,12.6,0.0,0.0,0.0,14.8,34.2,0,clear,0,0,0,0,12.8,14.8,0.0,0,0,0,0
2024-02-22,MCO,22.9,5.8,14.3,0.0,0.0,0.0,10.7,20.9,3,cloudy,1,0,0,0,17.099999999999998,10.7,0.0,1,0,0,1
2024-02-23,MCO,24.6,9.8,17.0,1.3,1.3,0.0,29.8,59.0,53,drizzle,2,1,0,0,14.8,29.8,1.3,2,0,1,2
2024-02-24,MCO,21.9,12.2,17.5,0.2,0.2,0.0,19.9,39.2,51,drizzle,2,1,0,0,9.7,19.9,0.0,2,0,0,0
2024-02-25,MCO,21.8,8.1,15.0,0.0,0.0,0.0,13.3,25.2,0,clear,0,0,0,0,13.7,11.5,0.0,0,0,0,0
2024-02-26,MCO,23.6,6.9,15.7,0.0,0.0,0.0,12.6,21.6,0,clear,0,0,0,0,16.700000000000003,12.6,0.0,0,0,0,0
2024-02-27,MCO,25.3,10.6,18.1,0.0,0.0,0.0,15.0,34.6,1,cloudy,1,0,0,0,14.7,15.0,0.0,1,0,0,1
2024-02-28,MCO,28.4,14.7,21.5,0.0,0.0,0.0,19.2,40.0,3,cloudy,1,0,0,0,13.7,19.2,0.0,1,0,1,1
2024-02-29,MCO,24.0,15.2,19.6,0.7,0.7,0.0,18.9,38.2,51,drizzle,2,1,0,0,8.8,18.9,0.7,2,0,1,2
2024-03-01,MCO,26.2,18.2,21.6,1.6,1.6,0.0,17.4,37.8,51,drizzle,2,1,0,0,8.0,17.4,1.5,2,0,1,2
2024-03-02,MCO,26.7,19.2,22.0,1.9,1.9,0.0,14.4,25.9,53,drizzle,2,1,0,0,7.5,14.4,1.9,2,0,2,2
2024-03-03,MCO,25.1,18.0,20.8,21.8,21.8,0.0,15.1,29.9,65,heavy_rain,4,1,0,1,7.100000000000001,15.1,18.5,4,1,3,4
2024-03-04,MCO,24.3,17.4,20.2,1.3,1.3,0.0,11.4,24.5,53,drizzle,2,1,0,0,6.900000000000002,11.4,1.3,2,0,1,2
2024-03-05,MCO,25.6,17.4,21.2,1.2,1.2,0.0,12.8,29.5,51,drizzle,2,1,0,0,8.200000000000003,12.8,1.2,2,0,2,2
2024-03-06,MCO,26.4,20.0,22.6,15.8,15.8,0.0,20.9,43.9,63,rain,3,1,0,1,6.399999999999999,17.7,10.2,3,0,3,1
2024-03-07,MCO,25.6,17.0,21.0,0.2,0.2,0.0,9.8,17.3,51,drizzle,2,1,0,0,8.600000000000001,8.6,0.2,2,0,1,2
